mot_commun,ld,nom,homonymes
NANTES, ,RTE DE NANTES (44114_1235),RUE DE NANTES (44194_2750)
NOISETIE, ,CHE DES NOISETIERS (44114_1237),RUE DES NOISETIERS (44194_2785)
PENTECOT, ,RUE DE LA PENTECOTE (44114_1368),RUE DE LA PENTECOTE (44194_3825)
PEPINIER, ,RUE DE LA PEPINIERE (44114_1370),RUE DE LA PEPINIERE (44194_3070)
PLAISANC, ,AV DE PLAISANCE (44114_1476),RUE DE PLAISANCE (44194_3132)
PLANTES, ,IMP DES PLANTES (44114_1477),RUE DES PLANTES (44194_3827)
PRAUDIER, ,AV DE LA PRAUDIERE (44114_1519),RUE DE LA PRAUDIERE (44194_4050)
PRIMEVER, ,AV DES PRIMEVERES (44114_1526),RUE DES PRIMEVERES (44194_4085)
PRINTEMP, ,RUE DU PRINTEMPS (44114_1534),RUE DU PRINTEMPS (44194_4090)
ROSIERS, ,RUE DES ROSIERS (44114_1591),RUE DES ROSIERS (44194_4196)
SABOTIER, ,ALL DES SABOTIERS (44114_1633),IMP DES SABOTIERS (44194_4472)
SENSIVE, ,RUE DE LA SENSIVE (44114_1719),RUE DE LA SENSIVE (44194_4225)
SOLEIL, ,IMP BEAU SOLEIL (44114_0173),BEAU SOLEIL (44194_B011)
SOURCE, ,RUE DE LA SOURCE (44114_1720),RUE DE LA SOURCE (44194_4280)
TAILLIS, ,RUE DU TAILLIS (44114_1750),RUE DU TAILLIS (44194_4299)
TILLEULS, ,ALL DES TILLEULS (44114_1778),RUE DES TILLEULS (44194_4581)
TROENES, ,RUE DES TROENES (44114_1788),RUE DES TROENES (44194_4610)
VALLEE, ,IMP DE LA VALLEE (44114_1800),RUE DE LA VALLEE (44194_4690)
VALLEE, ,RUE DE LA VALLEE (44114_1792),RUE DE LA VALLEE (44194_4690)
VALLON, ,CHEM DU VALLON (44114_1803),RUE DU VALLON (44194_4691)
VALLON, ,IMP DU VALLON (44114_1801),RUE DU VALLON (44194_4691)
VERNE, ,RUE JULES VERNE (44114_0943),SQ JULES VERNE (44194_2421) + ALL JULES VERNE (44194_2422)
VIGNE, ,RUE DE LA VIGNE (44114_1829),RUE DE LA VIGNE (44194_4697)
AIR,0,BEL AIR (44114_B058),BEL AIR (44194_B001)
BOURG,0,LE BOURG (44114_B102),LE BOURG (44194_B036)
CHATILLO,0,CHATILLON (44114_B170),CHATILLON (44194_B219)
GREE,0,LA GREE (44114_B462),LA GREE (44194_B097)
PERRIERE,0,LES PERRIERES (44114_B683),LES PERRIERES (44194_B138)
PLESSIS,0,LE PLESSIS (44114_B964),LOT LE PLESSIS (44194_A105) + LE PLESSIS (44194_B171)
SOLEIL,0,BEAU SOLEIL (44114_B052),BEAU SOLEIL (44194_B011)
