mot_commun,ld,nom,homonymes
VIOLETTE, ,RUE DES VIOLETTES (44026_3751),RUE DES VIOLETTES (44172_3780)
ANGLE,0,L ANGLE (44026_B009),L ANGLE (44172_B003)
BARRE,0,LA BARRE (44026_B025),LA BARRE (44172_B008)
CASSE,0,LE MOULIN CASSE (44026_B656),LE MOULIN CASSE (44172_B188)
COURTES,0,LES COURTES (44026_B273),LES COURTES (44172_B082)
GARE,0,LA GARE (44026_B383),LA GARE (44172_B352)
JALOUSIE,0,LA JALOUSIE (44026_C603),LA JALOUSIE (44172_B151)
JANVRETI,0,LA JANVRETIERE (44026_B537),LA JANVRETIERE (44172_B153)
LANDREAU,0,LE LANDREAU (44026_B585),LE LANDREAU (44172_B163)
MADELEIN,0,LA MADELEINE (44026_B599),LA MADELEINE (44172_B172)
MASURE,0,LA MASURE (44026_B627),LA MASURE (44172_B180)
NEUVE,0,LA MAISON NEUVE (44026_B603),LA MAISON NEUVE (44172_B173)
PATURE,0,LA PATURE (44026_B726),LA PATURE (44172_B207)
RENAUDIE,0,LES RENAUDIERES (44026_C415),LES RENAUDIERES (44172_B316)
SALLE,0,LA SALLE (44026_C446),LA SALLE (44172_B326)
