mot_commun,ld,nom,homonymes
CHESNAIE, ,RUE DE LA CHESNAIE (44143_0860),RUE DE LA CHESNAIE (44215_0471)
CLAUDEL, ,RUE CAMILLE CLAUDEL (44143_0555),RUE CAMILLE CLAUDEL (44215_1910)
CLISSON, ,ALL DE CLISSON (44143_0950),RTE DE CLISSON (44215_0540)
DEBUSSY, ,RUE CLAUDE DEBUSSY (44143_0925),ALL CLAUDE DEBUSSY (44215_0538)
ETANG, ,RUE DE L ETANG (44143_1220),RUE DE L ETANG (44215_0665) + IMP DE L ETANG (44215_0664)
EUROPE, ,PL DE L EUROPE (44143_1254),BD DE L EUROPE (44215_0675)
FORET, ,CHE DE LA FORET (44143_1341),ALL DE LA FORET (44215_0692)
GARE, ,RUE DE LA GARE (44143_1486),IMP DE LA GARE (44215_0758) + AV DE LA GARE (44215_0759) + RTE DE LA GARE (44215_0760)
GAULLE, ,BD DU GENERAL DE GAULLE (44143_1515),RUE DU GENERAL DE GAULLE (44215_0793)
GENETS, ,RUE DES GENETS (44143_1550),AV DES GENETS (44215_0800)
ILETTE, ,RUE DE L ILETTE (44143_1800),RUIS DE L ILETTE (44215_X021)
INDUSTRI, ,RUE DE L INDUSTRIE (44143_1805),RUE DE L INDUSTRIE (44215_1025)
JARDINS, ,RUE DES JARDINS (44143_1850),CHE DES JARDINS (44215_1027)
LAUNAY, ,CHE LAUNAY (44143_2148),LAUNAY (44215_B223)
LIBERATI, ,AV DE LA LIBERATION (44143_2260),AV DE LA LIBERATION (44215_1124)
LILAS, ,AV DES LILAS (44143_2280),IMP DES LILAS (44215_1114)
MARAICHE, ,CLOS DES MARAICHERS (44143_A040),AV DES MARAICHERS (44215_1130)
MARAICHE, ,RUE DES MARAICHERS (44143_2377),AV DES MARAICHERS (44215_1130)
MARRONNI, ,RES DES MARRONNIERS (44143_A080),AV DES MARRONNIERS (44215_1140)
MARTIN, ,RTE DE PONT SAINT MARTIN (44143_3073),RTE DE PONT SAINT MARTIN (44215_1476)
MOULIN, ,PL DU MOULIN (44143_2620),RUE DU MOULIN (44215_1220)
NOISETIE, ,PL DES NOISETIERS (44143_2698),CHEM DES NOISETIERS (44215_1285)
NOISETIE, ,RUE DES NOISETIERS (44143_2699),CHEM DES NOISETIERS (44215_1285)
OEILLETS, ,ALL DES OEILLETS (44143_2730),RUE DES OEILLETS (44215_1303)
ORMES, ,RUE DES ORMES (44143_2768),RUE DES ORMES (44215_1312)
OUCHES, ,RUE DES OUCHES (44143_2790),RUE DES OUCHES (44215_1316)
PEUPLIER, ,RUE DES PEUPLIERS (44143_2975),RUE DES PEUPLIERS (44215_1406)
PIAF, ,ALL EDITH PIAF (44143_1109),RUE EDITH PIAF (44215_1398)
PINIER, ,RUE DU PINIER (44143_3049),RUE DU PINIER (44215_1422)
PORT, ,PL DU PORT (44143_3080),RUE DU PORT (44215_1478)
PORT, ,RUE DU PORT (44143_3090),RUE DU PORT (44215_1478)
PROVENCE, ,ALL DE PROVENCE (44143_3140),ALL DE PROVENCE (44215_1524)
PUITS, ,PL DU PUITS (44143_3150),RUE DU PUITS (44215_1527)
RAVEL, ,AV MAURICE RAVEL (44143_2505),RUE MAURICE RAVEL (44215_1164)
RENOIR, ,PL RENOIR (44143_3260),AV RENOIR (44215_1554)
ROCHE, ,RUE DE LA ROCHE (44143_3284),CHE DE LA ROCHE (44215_1568)
ROME, ,PL DU TRAITE DE ROME (44143_3565),ALL DU TRAITE DE ROME (44215_1689)
ROUSSELI, ,RUIS DE LA ROUSSELIERE (44143_X003),RTE DE LA ROUSSELIERE (44215_1601) + RUE DE LA ROUSSELIERE (44215_1599) + RPT DE LA ROUSSELIERE (44215_1604)
SANSONNI, ,RUE DE LA SANSONNIERE (44143_3375),RUE DE LA SANSONNIERE (44215_1619)
SAULES, ,RUE DES SAULES (44143_3376),RUE DES SAULES (44215_1621)
SEVRE, ,ALL DE LA SEVRE (44143_3401),CHE DE LA SEVRE (44215_1638)
SEVRE, ,LA SEVRE (44143_X002),LA SEVRE (44215_X032)
SISLEY, ,RUE ALFRED SISLEY (44143_0089),ALL ALFRED SISLEY (44215_0035)
SORINIER, ,RUE DES SORINIERES (44143_3440),RTE DES SORINIERES (44215_1645)
TILLEULS, ,ALL DES TILLEULS (44143_3550),RUE DES TILLEULS (44215_1680)
TOURAINE, ,ALL DE TOURAINE (44143_3560),RUE DE TOURAINE (44215_1685)
TREILLES, ,AV DES TREILLES (44143_3570),AV DES TREILLES (44215_1700)
VALLEE, ,RUE DE LA VALLEE (44143_3610),IMP DE LA VALLEE (44215_1722)
VERGER, ,RUE DU VERGER (44143_3654),RUE DU VERGER (44215_1721)
VIOLETTE, ,ALL DES VIOLETTES (44143_3710),RUE DES VIOLETTES (44215_1796)
