mot_commun,ld,nom,homonymes
MEAN, ,QUAI DE MEAN (44184_4161),RUE DE MEAN (44210_0440) + RTE DE MEAN (44210_0438)
MICHEL, ,IMP LOUISE MICHEL (44184_3940),IMP LOUISE MICHEL (44210_0350)
MICHEL, ,RUE LOUISE MICHEL (44184_3950),IMP LOUISE MICHEL (44210_0350)
MONET, ,ALL CLAUDE MONET (44184_1165),RUE CLAUDE MONET (44210_0133)
NAZAIRE, ,AV DE SAINT NAZAIRE (44184_5490),RUE DE SAINT NAZAIRE (44210_0550)
PAIX, ,RUE DE LA PAIX (44184_4540),RUE DE LA PAIX (44210_0470)
PASTEUR, ,RUE LOUIS PASTEUR (44184_3920),RUE LOUIS PASTEUR (44210_0370)
PELLOUTI, ,RUE FERNAND PELLOUTIER (44184_2000),RUE FERNAND PELLOUTIER (44210_0210) + IMP FERNAND PELLOUTIER (44210_0209)
PENHOET, ,AV DE PENHOET (44184_4650),RUE DE PENHOET (44210_0490) + RTE DE PENHOET (44210_0492)
PENHOET, ,QUAI DE PENHOET (44184_4649),RUE DE PENHOET (44210_0490) + RTE DE PENHOET (44210_0492)
PERRET, ,RUE JEAN MARIE PERRET (44184_3385),RUE JEAN MARIE PERRET (44210_0310) + IMP JEAN MARIE PERRET (44210_0306)
PEUPLIER, ,RUE DES PEUPLIERS (44184_4777),IMP DES PEUPLIERS (44210_0517)
PIAF, ,ALL EDITH PIAF (44184_1717),RUE EDITH PIAF (44210_0166)
PREZEGAT, ,RUE DE PREZEGAT (44184_5140),RUE DE PREZEGAT (44210_0541) + RTE DE PREZEGAT (44210_0540)
RENAN, ,AV ERNEST RENAN (44184_1818),RUE ERNEST RENAN (44210_0200)
RENAN, ,IMP ERNEST RENAN (44184_1819),RUE ERNEST RENAN (44210_0200)
RENOIR, ,RUE AUGUSTE RENOIR (44184_0412),AV AUGUSTE RENOIR (44210_0033)
RODIN, ,RUE AUGUSTE RODIN (44184_0410),RUE AUGUSTE RODIN (44210_0544) + IMP AUGUSTE RODIN (44210_0547)
SARTRE, ,SQ JEAN PAUL SARTRE (44184_3418),IMP JEAN PAUL SARTRE (44210_0313)
SEMBAT, ,RUE MARCEL SEMBAT (44184_4010),RUE MARCEL SEMBAT (44210_0390)
TAMARIS, ,ALL DES TAMARIS (44184_5645),ALL DES TAMARIS (44210_0566)
TILLEULS, ,RUE DES TILLEULS (44184_5654),ALL DES TILLEULS (44210_0567)
TRIOLET, ,ALL ELSA TRIOLET (44184_1759),IMP ELSA TRIOLET (44210_0171)
VERNE, ,RUE JULES VERNE (44184_3600),RUE JULES VERNE (44210_0320)
VINCI, ,IMP LEONARD DE VINCI (44184_3725),ALL LEONARD DE VINCI (44210_0341)
VINCI, ,RUE LEONARD DE VINCI (44184_3730),ALL LEONARD DE VINCI (44210_0341)
ZOLA, ,BD EMILE ZOLA (44184_1790),RUE EMILE ZOLA (44210_0188)
HERBINS,0,HERBINS (44184_B166),HERBINS (44210_B061)
