mot_commun,ld,nom,homonymes
OURSE, ,RUE DE LA GRANDE OURSE (44020_1741),RUE DE LA GRANDE OURSE (44143_1631)
PAIX, ,IMP DE LA PAIX (44020_2480),RUE DE LA PAIX (44143_2800)
PAIX, ,PAS DE LA PAIX (44020_2461),RUE DE LA PAIX (44143_2800)
PAIX, ,RUE DE LA PAIX (44020_2460),RUE DE LA PAIX (44143_2800)
PEUPLIER, ,AV DES PEUPLIERS (44020_2680),RUE DES PEUPLIERS (44143_2975)
PIAF, ,RUE EDITH PIAF (44020_1436),ALL EDITH PIAF (44143_1109)
PICASSO, ,CHE PABLO PICASSO (44020_2416),RUE PABLO PICASSO (44143_2798)
PICASSO, ,RUE PABLO PICASSO (44020_2417),RUE PABLO PICASSO (44143_2798)
PLANCHER, ,PL ALEXANDRE PLANCHER (44020_0086),AV ALEXANDRE PLANCHER (44143_0087)
PORNIC, ,RTE DE PORNIC (44020_2800),RTE DE PORNIC (44143_3075)
POTTIER, ,RUE EUGENE POTTIER (44020_1490),AV EUGENE POTTIER (44143_1253)
PREVERT, ,CHE JACQUES PREVERT (44020_1831),RUE JACQUES PREVERT (44143_3128)
PUITS, ,CHE DU PUITS (44020_2860),PL DU PUITS (44143_3150)
SAULES, ,RUE DES SAULES (44020_3120),RUE DES SAULES (44143_3376)
SCHOELCH, ,RPT VICTOR SCHOELCHER (44020_3342),BD VICTOR SCHOELCHER (44143_3762)
SEIL, ,RUIS LE SEIL (44020_X059),LE SEIL (44143_B120)
TILLEULS, ,AV DES TILLEULS (44020_3200),ALL DES TILLEULS (44143_3550)
TRIOLET, ,RUE ELSA TRIOLET (44020_1441),RUE ELSA TRIOLET (44143_1121)
TRISTAN, ,RUE FLORA TRISTAN (44020_1499),RUE FLORA TRISTAN (44143_1322)
VALLEE, ,QUAI DE LA VALLEE (44020_3220),RUE DE LA VALLEE (44143_3610)
VERGER, ,RUE DU VERGER (44020_3305),RUE DU VERGER (44143_3654)
VERNE, ,RUE JULES VERNE (44020_1880),RUE JULES VERNE (44143_2072)
VIVIER, ,RUE DU VIVIER (44020_3400),RUE DU VIVIER (44143_3730)
ZOLA, ,RUE EMILE ZOLA (44020_1452),RUE EMILE ZOLA (44143_1160)
CHATELIE,0,LE CHATELIER (44020_B078),LE CHATELIER (44143_B032)
ROUGE,0,LE MOULIN ROUGE (44020_B224),LE MOULIN ROUGE (44143_B090)
