mot_commun,ld,nom,homonymes
BRETONNI, ,CHE DE LA BRETONNIERE (44109_1224),AV DE LA BRETONNIERE (44215_0328)
BRETONNI, ,RUIS DE LA BRETONNIERE (44109_X018),AV DE LA BRETONNIERE (44215_0328)
BRIAND, ,PL ARISTIDE BRIAND (44109_0360),RUE ARISTIDE BRIAND (44215_0060) + IMP ARISTIDE BRIAND (44215_0058)
BRUYERES, ,RUE DES BRUYERES (44109_1288),RUE DES BRUYERES (44215_0351)
CALVAIRE, ,RUE DU CALVAIRE (44109_1352),PL DU CALVAIRE (44215_0392) + RUE DU CALVAIRE (44215_0391)
CAMBERGE, ,AV DU CLOS CAMBERGER (44109_1978),AV DU CLOS CAMBERGER (44215_0549)
CAMELIAS, ,RUE DES CAMELIAS (44109_1374),RUE DES CAMELIAS (44215_0397)
CASSIN, ,BD RENE CASSIN (44109_7226),ESP RENE CASSIN (44215_1552)
CEDRES, ,RUE DES CEDRES (44109_1516),RUE DES CEDRES (44215_0413)
CHAPELLE, ,PL DE LA CHAPELLE (44109_1656),RUE DE LA CHAPELLE (44215_0422)
CHARMILL, ,RUE DES CHARMILLES (44109_1760),ALL DES CHARMILLES (44215_0431)
CHATAIGN, ,AV DE LA CHATAIGNERAIE (44109_1772),RUE DE LA CHATAIGNERAIE (44215_0425)
CHATAIGN, ,RUE DES CHATAIGNIERS (44109_1778),RPT DES CHATAIGNIERS (44215_0433)
CHEVALIE, ,RUE MAURICE CHEVALIER (44109_5499),IMP MAURICE CHEVALIER (44215_0504)
CIRQUE, ,PL DU CIRQUE (44109_1916),PL DU CIRQUE (44215_0521)
CLEMATIT, ,RUE DES CLEMATITES (44109_1955),RUE DES CLEMATITES (44215_0121)
CLISSON, ,RTE DE CLISSON (44109_1972),RTE DE CLISSON (44215_0540)
CLOS, ,RUE DU GRAND CLOS (44109_3794),RUIS DU GRAND CLOS (44215_X015)
COMETE, ,AV DE LA COMETE (44109_2041),AV DE LA COMETE (44215_0559)
CONTINEN, ,PL DES CINQ CONTINENTS (44109_1947),ALL DES CINQ CONTINENTS (44215_0518)
COTEAU, ,RUE DU COTEAU (44109_2195),CHE DU COTEAU (44215_0565)
COUBERTI, ,BD PIERRE DE COUBERTIN (44109_6596),ALL PIERRE DE COUBERTIN (44215_1414)
COULEE, ,RUE DE LA COULEE (44109_2236),RUE DE LA COULEE (44215_0591)
COURTILS, ,CHE DES COURTILS (44109_2267),ALL DES COURTILS (44215_0576)
COURTILS, ,IMP DES COURTILS (44109_2270),ALL DES COURTILS (44215_0576)
COURTILS, ,RUE DES COURTILS (44109_2266),ALL DES COURTILS (44215_0576)
CROIX, ,RUE DE LA CROIX (44109_2316),RUE DE LA CROIX (44215_0592)
DEBUSSY, ,RUE CLAUDE DEBUSSY (44109_1936),ALL CLAUDE DEBUSSY (44215_0538)
DELRUE, ,PL AIME DELRUE (44109_0065),RUE AIME DELRUE (44215_0015)
ECLUSE, ,PL DE L ECLUSE (44109_2680),CHE DE L ECLUSE (44215_0637)
ECOLES, ,PAS DES ECOLES (44109_2737),RUE DES ECOLES (44215_0640)
EPINE, ,RUE DE L EPINE (44109_2845),IMP DE L EPINE (44215_0661)
ETANG, ,RUE DE L ETANG (44109_2912),RUE DE L ETANG (44215_0665) + IMP DE L ETANG (44215_0664)
ETANG, ,RUIS DE L ETANG (44109_X019),IMP DE L ETANG (44215_0664) + RUE DE L ETANG (44215_0665)
ETRIER, ,AV DE L ETRIER (44109_2946),RUE DE L ETRIER (44215_0671)
EUROPE, ,BD DE L EUROPE (44109_2986),BD DE L EUROPE (44215_0675)
EUROPE, ,RUE DE L EUROPE (44109_2987),BD DE L EUROPE (44215_0675)
FAYETTE, ,RUE LA FAYETTE (44109_4748),LA FAYETTE (44215_B129)
FERBLANT, ,RUE DES FERBLANTIERS (44109_3105),RUE DES FERBLANTIERS (44215_0673)
FILEE, ,CHE CREUX DE LA FILEE (44109_2302),CHE CREUX DE LA FILEE (44215_0581)
FONTAINE, ,CHE DE LA FONTAINE (44109_3188),RUE DE LA FONTAINE (44215_0679)
FORET, ,AV DE LA FORET (44109_3215),ALL DE LA FORET (44215_0692)
FORET, ,RUE DE LA HAUTE FORET (44109_4056),RPT DE LA HAUTE FORET (44215_0941) + RTE DE LA HAUTE FORET (44215_0940)
FORGE, ,RLE DE LA FORGE (44109_3224),RUE DE LA FORGE (44215_0688)
FOUGERES, ,RUE DES FOUGERES (44109_3244),ALL DES FOUGERES (44215_1950)
FRAICHES, ,CHE DES FRAICHES (44109_3260),PL DES FRAICHES (44215_0718) + RUE DES FRAICHES (44215_0729)
GALISSON, ,RUE DE LA GALISSONNIERE (44109_3444),ALL DE LA GALISSONNIERE (44215_0751)
GENETS, ,RUE DES GENETS (44109_3632),AV DES GENETS (44215_0800)
GILARDER, ,RUE DE LA GILARDERIE (44109_3730),CHEM DE LA GILARDERIE (44215_0801)
GROU, ,RUE GUILLAUME GROU (44109_3960),ALL GUILLAUME GROU (44215_0916)
HALLIERS, ,RUE DES HALLIERS (44109_4022),RUE DES HALLIERS (44215_0925)
HARDY, ,RUE DU BOIS HARDY (44109_0966),RUE DU BOIS HARDY (44215_0260) + RPT DU BOIS HARDY (44215_0258)
HIPPODRO, ,RUE DE L HIPPODROME (44109_4202),ALL DE L HIPPODROME (44215_1013)
HIRONDEL, ,VEN DES HIRONDELLES (44109_4205),CHE DES HIRONDELLES (44215_1015)
HORTENSI, ,AV DES HORTENSIAS (44109_4228),RUE DES HORTENSIAS (44215_1021)
IFS, ,AV DES IFS (44109_4265),IMP DES IFS (44215_1005)
INDUSTRI, ,RUE DE L INDUSTRIE (44109_4280),RUE DE L INDUSTRIE (44215_1025)
JONQUILL, ,AV DES JONQUILLES (44109_4556),RUE DES JONQUILLES (44215_1034)
LANDES, ,RUE DES LANDES (44109_4771),RUE DES LANDES (44215_1070)
LAVANDIE, ,SQ DES LAVANDIERES (44109_4831),RUE DES LAVANDIERES (44215_1105)
LILAS, ,AV DES LILAS (44109_4988),IMP DES LILAS (44215_1114)
LIMOUSIN, ,RUE DU LIMOUSIN (44109_4996),IMP DU LIMOUSIN (44215_1115)
LOUISIAN, ,RPT DE LA LOUISIANE (44109_5087),RUE DE LA LOUISIANE (44215_1112)
MAI, ,PL DU 8 MAI 1945 (44109_4255),RUE DU 8 MAI 1945 (44215_1022)
MAI, ,RUE DU 1ER MAI (44109_6936),RUE DU 1ER MAI (44215_1507)
MARAICHE, ,RUE DES MARAICHERS (44109_5284),AV DES MARAICHERS (44215_1130)
MARGOT, ,ALL DE LA REINE MARGOT (44109_7186),ALL DE LA REINE MARGOT (44215_1551)
MERCOEUR, ,SQ ELISA MERCOEUR (44109_2753),ALL ELISA MERCOEUR (44215_0652)
MESANGES, ,AV DES MESANGES (44109_5596),RUE DES MESANGES (44215_1148)
MICHEL, ,AV ST MICHEL (44109_7692),RUE ST MICHEL (44215_1614)
MIMOSAS, ,AV DES MIMOSAS (44109_5662),RUE DES MIMOSAS (44215_1155)
MOISSONS, ,RUE DES MOISSONS (44109_5697),IMP DES MOISSONS (44215_1165)
MOULIN, ,RUE DU MOULIN (44109_5820),RUE DU MOULIN (44215_1220)
MUGUET, ,AV DU MUGUET (44109_5877),AV DU MUGUET (44215_1238)
NOISETIE, ,IMP DES NOISETIERS (44109_5957),CHEM DES NOISETIERS (44215_1285)
NORMANDI, ,AV DE NORMANDIE (44109_5968),RUE DE NORMANDIE (44215_1294)
NYMPHEAS, ,IMP DES NYMPHEAS (44109_5993),ALL DES NYMPHEAS (44215_1296)
OEILLETS, ,RUE DES OEILLETS (44109_6004),RUE DES OEILLETS (44215_1303)
ORMES, ,RUE DES ORMES (44109_6065),RUE DES ORMES (44215_1312)
PERCEE, ,CHE DE LA PIERRE PERCEE (44109_6621),RUE DE LA PIERRE PERCEE (44215_1409)
PERCEE, ,ESP DE LA PIERRE PERCEE (44109_6618),RUE DE LA PIERRE PERCEE (44215_1409)
PERRIERE, ,RUE DES PERRIERES (44109_6364),RUE DES PERRIERES (44215_1401)
PEUPLIER, ,ALL DES PEUPLIERS (44109_6549),RUE DES PEUPLIERS (44215_1406)
PIERRE, ,CRS ST PIERRE (44109_7720),CHE ST PIERRE (44215_1618)
PIERRE, ,PL ST PIERRE (44109_7724),CHE ST PIERRE (44215_1618)
PIERRE, ,RUE ST PIERRE (44109_7728),CHE ST PIERRE (44215_1618)
PINSONS, ,ALL DES PINSONS (44109_6651),AV DES PINSONS (44215_1424)
PIVOINES, ,RUE DES PIVOINES (44109_6673),IMP DES PIVOINES (44215_1423)
PLAINE, ,IMP DE LA PLAINE (44109_6670),RUE DE LA PLAINE (44215_1427)
PLANTES, ,RUE DES PLANTES (44109_6678),RUE DES PLANTES (44215_1434)
POITOU, ,RUE DU POITOU (44109_6732),RUE DU POITOU (44215_1465)
PORT, ,CHE DU PORT (44109_6792),RUE DU PORT (44215_1478)
PRESSOIR, ,RUE DU PRESSOIR (44109_6969),RUE DU PRESSOIR (44215_1513)
PROVENCE, ,RUE DE PROVENCE (44109_7036),ALL DE PROVENCE (44215_1524)
RAVEL, ,RUE MAURICE RAVEL (44109_5516),RUE MAURICE RAVEL (44215_1164)
REINETTE, ,RUE DES REINETTES (44109_7189),ALL DES REINETTES (44215_2040)
ROCHE, ,CHE DE LA ROCHE (44109_7364),CHE DE LA ROCHE (44215_1568)
ROCHE, ,RUE DE LA ROCHE (44109_7454),CHE DE LA ROCHE (44215_1568)
ROSES, ,AV DES ROSES (44109_7463),AV DES ROSES (44215_1580)
ROSES, ,RUE DES ROSES (44109_7464),AV DES ROSES (44215_1580)
SAINTONG, ,RUE DE SAINTONGE (44109_7708),RUE DE SAINTONGE (44215_1605)
SAND, ,RUE GEORGE SAND (44109_3652),RUE GEORGE SAND (44215_1955)
SAULES, ,AV DES SAULES (44109_7834),RUE DES SAULES (44215_1621)
SEMAILLE, ,AV DES SEMAILLES (44109_7870),IMP DES SEMAILLES (44215_1626)
SEVRE, ,LA SEVRE (44109_X011),LA SEVRE (44215_X032)
SILLONS, ,AV DES SILLONS (44109_7907),RUE DES SILLONS (44215_1627)
SOURCE, ,IMP DE LA SOURCE (44109_7952),IMP DE LA SOURCE (44215_1646)
STADE, ,IMP DU STADE (44109_7967),IMP DU STADE (44215_1661)
SULLY, ,CRS SULLY (44109_7997),AV SULLY (44215_1662)
SULLY, ,IMP SULLY (44109_7996),AV SULLY (44215_1662)
SULLY, ,RUE SULLY (44109_8000),AV SULLY (44215_1662)
TILLEULS, ,RUE DES TILLEULS (44109_8110),RUE DES TILLEULS (44215_1680)
TONNELIE, ,PL DES TONNELIERS (44109_8127),IMP DES TONNELIERS (44215_1683)
TOURAINE, ,RUE DE TOURAINE (44109_8147),RUE DE TOURAINE (44215_1685)
TRAVERSI, ,RUE TRAVERSIERE (44109_8187),RUE TRAVERSIERE (44215_1690)
TREBUCHE, ,PL SOPHIE TREBUCHET (44109_7939),ALL SOPHIE TREBUCHET (44215_2060)
TREILLES, ,CHE DES TREILLES (44109_8189),AV DES TREILLES (44215_1700)
TULIPES, ,RUE DES TULIPES (44109_8250),RUE DES TULIPES (44215_1714)
VENDEE, ,BD DE VENDEE (44109_8335),BD DE VENDEE (44215_1723)
VERGER, ,RUE DU BEAU VERGER (44109_0665),RUE DU BEAU VERGER (44215_0195) + PL DU BEAU VERGER (44215_0193)
VERT, ,RUE DU PATIS VERT (44109_6183),AV DU PATIS VERT (44215_1350)
VERTOU, ,RTE DE VERTOU (44109_8392),RPT DE VERTOU (44215_1746)
VINCENT, ,PL ST VINCENT (44109_7764),RUE ST VINCENT (44215_1617) + IMP ST VINCENT (44215_1616)
VINCENT, ,RUE ST VINCENT (44109_7768),IMP ST VINCENT (44215_1616) + RUE ST VINCENT (44215_1617)
VIOLETTE, ,CHE DES VIOLETTES (44109_8550),RUE DES VIOLETTES (44215_1796)
LANDES,0,LES LANDES (44109_B098),LES LANDES (44215_B216)
NOUETTE,0,LA NOUETTE (44109_B126),LA NOUETTE (44215_B261)
